course_code,course_name_chatgpt,course_name_manual,faculty_chatgpt,level_chatgpt,level_manual,sdgs_chatgpt,sdgs_manual,comparison_status,color,manual_source
SL4202-IF,Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4202-NK,Professional Learning Community,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
SL4202-SK,Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4202-TECH,Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4202-WK,Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4203,Capita Selecta,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4205-IF,Advanced Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4205-NK,Advanced Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4205-OO,Advanced Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4205-SK,Advanced Professional Learning Community,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4205-WK,Advanced Professional Learning Community,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
SL4210,Computer Science Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4215,Computer Science Foundation Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4220,Physics Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4225,Physics Foundation Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4230,Chemistry Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4235,Chemistry Foundation Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4240,Design & Technology Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4245,Design & Technology Foundation Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4250,Mathematics Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4255,Mathematics Foundation Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4301,STEM Education Implementation,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4310,Advanced Computer Science Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4315,Advanced Computer Science Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4320,Advanced Physics Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4325,Advanced Physics Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4330,Advanced Chemistry Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4335,Advanced Chemistry Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4340,Advanced Research & Design Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4345,Advanced Research & Design Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4350,Advanced Mathematics Teaching Methodology,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4355,Advanced Mathematics Teaching Placement,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4400,Science Educational Innovation,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4405,Backgrounds and Methods of Research on Science Education,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4410,STEM Education,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
SL4505,From Expert to Instructor,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4520,Student Teachers in Engineering Education: Develop and Teach,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4525,Student Teachers in Engineering Education: Feedback and Assessment,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
SL4530,Teachers in Engineering Education: Professionalization,,Applied Sciences,MSc,,[4],[],only_chatgpt,RED,
TA3077,Research Project Applied Earth Sciences,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
TB001,TB-Week,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB111C,Problem Analysis,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB112E,Systems Modelling 1: Modelling Principles,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB113B,Systems Modelling 2: complex systems,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB121C,"Governance, Law and Organisation 1","Governance, Law and Organisation 1","Technology, Policy and Management",BSc,,"[4, 16]",[16],mismatch,ORANGE,TPM.csv
TB122B,Micro and Market Economy,,"Technology, Policy and Management",BSc,,"[6, 7, 9]",[],only_chatgpt,RED,
TB131B,Differential Equations and Linear Algebra,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB132B,Multivariable Analysis and Linear Algebra,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB133D,Introduction to Programming with Python,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB134A,Statistics and Data Analysis,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB135C,Operations Research,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB141EB,Introduction to Energy and Industry Systems,Introduction to Energy and Industry Systems,"Technology, Policy and Management",BSc,,"[6, 7, 9]","[7, 9]",mismatch,ORANGE,TPM.csv
TB141ID,ICT System Engineering and Rapid Prototyping,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB141TB,Transport System Analysis,Transport System Analysis,"Technology, Policy and Management",BSc,,"[3, 13]","[3, 9, 11, 13]",mismatch,ORANGE,TPM.csv
TB142EA,Analysis of Energy Systems,Analysis of Energy Systems,"Technology, Policy and Management",BSc,,"[7, 9, 12, 13]","[7, 13]",mismatch,ORANGE,TPM.csv
TB142IC,Data Science in Technische Bestuurskunde,Data Science in Technische Bestuurskunde,"Technology, Policy and Management",BSc,,[16],[16],match,GREEN,TPM.csv
TB142TA,Logistics 1,Logistics 1,"Technology, Policy and Management",BSc,,"[9, 11, 17]","[9, 11]",mismatch,ORANGE,TPM.csv
TB211A,Analysis of Multi-Actor Systems,Analysis of Multi-Actor Systems,"Technology, Policy and Management",BSc,,[],[16],mismatch,ORANGE,TPM.csv
TB212B,Ethics and Safety,Ethics and Safety,"Technology, Policy and Management",BSc,,"[4, 16]",[16],mismatch,ORANGE,TPM.csv
TB221B,Economy of Infrastructures,Economy of Infrastructures,"Technology, Policy and Management",BSc,,"[6, 7, 9]","[9, 16]",mismatch,ORANGE,TPM.csv
TB222B,"Governance, Law and Organisation 2","Governance, Law and Organisation 2","Technology, Policy and Management",BSc,,[16],[16],match,GREEN,TPM.csv
TB223E,"Governance, Law and Organisation 3","Governance, Law and Organisation 3","Technology, Policy and Management",BSc,,[4],[16],mismatch,ORANGE,TPM.csv
TB231C,System modelling 3 - Simulation Methods,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB232B,Research and Data Analysis,,"Technology, Policy and Management",BSc,,[4],[],only_chatgpt,RED,
TB233B,System modelling 4 - Project Simulation Methods,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB234C,Multivariate Data Analysis,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB241EA,Transport Phenomena,,"Technology, Policy and Management",BSc,,"[6, 7, 9]",[],only_chatgpt,RED,
TB241IB,Object Oriented Programming,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB241TB,Logistics 2,Logistics 2,"Technology, Policy and Management",BSc,,[],"[9, 12]",mismatch,ORANGE,TPM.csv
TB242EB,Processes in the Energy Sector,Processes in the Energy Sector,"Technology, Policy and Management",BSc,,"[7, 9, 13]",[7],mismatch,ORANGE,TPM.csv
TB242IC,Interconnected Engineering Systems,Interconnected Engineering Systems,"Technology, Policy and Management",BSc,,[9],"[9, 16]",mismatch,ORANGE,TPM.csv
TB242TB,Improving the Transport System,Improving the Transport System,"Technology, Policy and Management",BSc,,"[9, 11, 13]","[9, 11, 13]",match,GREEN,TPM.csv
TB243EA,Analysis of Industrial Systems,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TB243IB,IenC Systems: Risk and Control,IenC Systems: Risk and Control,"Technology, Policy and Management",BSc,,[],"[9, 16]",mismatch,ORANGE,TPM.csv
TB321EB,Governance Specialisation (E and I),Governance Specialisation (E and I),"Technology, Policy and Management",BSc,,"[6, 7, 9, 13]","[7, 9, 16]",mismatch,ORANGE,TPM.csv
TB321IB,Governance Specialisatie (I and C),Governance Specialisatie (I and C),"Technology, Policy and Management",BSc,,"[8, 16]","[9, 16]",mismatch,ORANGE,TPM.csv
TB321TB,Governance Specialisation (T and L),Governance Specialisation (T and L),"Technology, Policy and Management",BSc,,"[9, 11]","[9, 11, 16]",mismatch,ORANGE,TPM.csv
TB323A,Governance van sociotechnische systemen,Governance van sociotechnische systemen,"Technology, Policy and Management",BSc,,[],[16],mismatch,ORANGE,TPM.csv
TB341EC,Performance Analysis in Energy and Industry,Performance Analysis in Energy and Industry,"Technology, Policy and Management",BSc,,"[7, 8, 9, 12, 13]","[7, 9, 13]",mismatch,ORANGE,TPM.csv
TB341ID,I&C in a socio-technical context,I&C in a socio-technical context,"Technology, Policy and Management",BSc,,"[3, 16]","[9, 16]",mismatch,ORANGE,TPM.csv
TB341TC,Quantitative Models for Transport,Quantitative Models for Transport,"Technology, Policy and Management",BSc,,[9],"[9, 11]",mismatch,ORANGE,TPM.csv
TB351D,Bachelor Final Project,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TBM013B,Entrepreneurial Thinking,Entrepreneurial Thinking,"Technology, Policy and Management",BSc,,"[8, 12, 17]","[8, 9]",mismatch,ORANGE,TPM.csv
TBM014C,Preparations for Intercultural Research Project Project Research and Design,,"Technology, Policy and Management",BSc,,[4],[],only_chatgpt,RED,
TBM015A,"Responsible Management of Risk, Safety and Security","Responsible Management of Risk, Safety and Security","Technology, Policy and Management",BSc,,[],"[3, 9]",mismatch,ORANGE,TPM.csv
TBM016A,Essentials of Technology Based Entrepreneurship,Essentials of Technology Based Entrepreneurship,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM017A,Case Study in Technopreneurship,Case Study in Technopreneurship,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM018A,Marketing for Start-ups,Marketing for Start-ups,"Technology, Policy and Management",BSc,,"[3, 9, 12, 13]","[8, 9]",mismatch,ORANGE,TPM.csv
TBM020C,"Managing Start-ups: Teamwork, Leadership and AI","Managing Start-ups: Teamwork, Leadership and AI","Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM021B,Introduction to MedTech Entrepreneurship,Introduction to MedTech Entrepreneurship,"Technology, Policy and Management",BSc,,[3],"[3, 9]",mismatch,ORANGE,TPM.csv
TBM022B,"Ethics, Innovation, and the Corporation","Ethics, Innovation, and the Corporation","Technology, Policy and Management",BSc,,"[8, 9, 12, 13, 16, 17]","[9, 12]",mismatch,ORANGE,TPM.csv
TBM023D,Innovation Management,Innovation Management,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM024B,Introduction to Energy Systems,Introduction to Energy Systems,"Technology, Policy and Management",BSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,TPM.csv
TBM025C,Risk Management of Emerging Technologies,Risk Management of Emerging Technologies,"Technology, Policy and Management",BSc,,[],"[9, 16]",mismatch,ORANGE,TPM.csv
TBM026A,Introduction to Technology Based Entrepreneurship,Introduction to Technology Based Entrepreneurship,"Technology, Policy and Management",BSc,,[8],"[8, 9]",mismatch,ORANGE,TPM.csv
TBM027C,Researching Cascading Effects: Understanding the Ripple Effects of Cybersecurity Events,Researching Cascading Effects: Understanding the Ripple Effects of Cybersecurity Events,"Technology, Policy and Management",BSc,,[],"[9, 16]",mismatch,ORANGE,TPM.csv
TBM028C,Marketing of Technological Innovations,Marketing of Technological Innovations,"Technology, Policy and Management",BSc,,[],"[8, 9]",mismatch,ORANGE,TPM.csv
TBM029c,Decolonizing Sustainability and Impact,Decolonizing Sustainability and Impact,"Technology, Policy and Management",BSc,,"[4, 5, 8, 10, 16, 17]","[10, 11, 16]",mismatch,ORANGE,TPM.csv
TBM030A,Intercultural Integration Project,Intercultural Integration Project,"Technology, Policy and Management",BSc,,"[8, 17]","[8, 9, 10]",mismatch,ORANGE,TPM.csv
TBM031C,Financing Innovation,Financing Innovation,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM035A,Management of Risk and Safety,Management of Risk and Safety,"Technology, Policy and Management",BSc,,[9],"[3, 9]",mismatch,ORANGE,TPM.csv
TBM036A,Interdisciplinary Project,Interdisciplinary Project,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM040A,Product-Service Design en Prototyping,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TBM041A,Business Marketing for Engineers,Business Marketing for Engineers,"Technology, Policy and Management",BSc,,[],"[8, 9]",mismatch,ORANGE,TPM.csv
TBM042A,Finance for Entrepreneurs,Finance for Entrepreneurs,"Technology, Policy and Management",BSc,,[8],"[8, 9]",mismatch,ORANGE,TPM.csv
TBM043A,MedTech Integration Project 1,MedTech Integration Project 1,"Technology, Policy and Management",BSc,,"[8, 9]","[8, 9]",match,GREEN,TPM.csv
TBM044B,MedTech Integration Project 2,MedTech Integration Project 2,"Technology, Policy and Management",BSc,,[3],"[3, 8, 9]",mismatch,ORANGE,TPM.csv
TBM045A,Argumentation: Analysis and Reasoning,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TBM046A,Persuasion and debate,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TBM047A,Responsible Digital Health Applications Design,Responsible Digital Health Applications Design,"Technology, Policy and Management",BSc,,"[3, 10, 16]","[3, 10]",mismatch,ORANGE,TPM.csv
TBM048A,Medical Design,Medical Design,"Technology, Policy and Management",BSc,,[3],"[3, 9]",mismatch,ORANGE,TPM.csv
TBM050BEUR,Sustainable Development Goals (SDGs) and Business,Sustainable Development Goals (SDGs) and Business,"Technology, Policy and Management",BSc,,"[4, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",mismatch,ORANGE,TPM.csv
TBM051B,Organizations and Societal Partnerships,Organizations and Societal Partnerships,"Technology, Policy and Management",BSc,,[17],[],mismatch,ORANGE,TPM.csv
TBM052B,Project Module 1: Diagnosing Challenges and Opportunities with System Thinking,Project Module 1: Diagnosing Challenges and Opportunities with System Thinking,"Technology, Policy and Management",BSc,,[17],[],mismatch,ORANGE,TPM.csv
TBM053BUL,Sustainability In Action: Legal Frameworks for ESG&SDG's,Sustainability In Action: Legal Frameworks for ESG&SDG's,"Technology, Policy and Management",BSc,,"[9, 12, 13, 16, 17]",[],mismatch,ORANGE,TPM.csv
TBM054BUL,Project Module 2: Integrating Legal Solutions for Impact Driven Development,Project Module 2: Integrating Legal Solutions for Impact Driven Development,"Technology, Policy and Management",BSc,,[17],[],mismatch,ORANGE,TPM.csv
TBM055B,Project Module 3: Sustainable Business Model and Entrepreneurship,Project Module 3: Sustainable Business Model and Entrepreneurship,"Technology, Policy and Management",BSc,,"[9, 12, 13, 17]",[],mismatch,ORANGE,TPM.csv
TBM0822TU,Engineering Risk Management in Organisations,Engineering Risk Management in Organisations,"Technology, Policy and Management",BSc,,[16],"[3, 8]",mismatch,ORANGE,TPM.csv
TBM301A,Writing a Bachelor’s Thesis in English,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TBM610A,Process Management and Decision-making in Project Environment,,"Technology, Policy and Management",BSc,,[],[],only_chatgpt,RED,
TI3105TU,Intermediate Python Programming,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3111TU,Algorithms and Data Structures,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3115TU,Databases & Software Engineering,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3130TU,Data Analytics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3135TU,Visual Data Processing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3140TU,Introduction to Responsible AI Engineering,Introduction to Responsible AI Engineering,"Electrical Engineering, Mathematics and Computer Science",BSc,,"[4, 6, 13]","[4, 9, 12, 16]",mismatch,ORANGE,EEMCS.csv
TI3145TU,Machine Learning and Introduction to AI,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3155TU,Deep Learning,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3160TU,Natural Language Processing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TI3165TU,Capstone Applied AI Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[16],[],only_chatgpt,RED,
TI3715TU,Game Development Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TIL4020-20,TIL Research Project,,Civil Engineering and Geosciences,MSc,,[4],[],only_chatgpt,RED,
TIL4030-20,TIL Research and Design Methods,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
TIL5050-20,TIL Design Project,,Civil Engineering and Geosciences,MSc,,"[4, 9]",[],only_chatgpt,RED,
TIL5055,TIL Thesis Preparation,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
TIL5060,TIL Thesis,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
TIL6020,TIL Scientific Assignment,,Civil Engineering and Geosciences,MSc,,"[4, 9, 17]",[],only_chatgpt,RED,
TIL6022,TIL Python Programming,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
TIL6030,Advanced Discrete Simulation for TIL,,"Technology, Policy and Management",MSc,,[],[],only_chatgpt,RED,
TM10003,Brok,Brok,Mechanical Engineering,MSc,,[3],"[3, 16]",mismatch,ORANGE,ME.csv
TM10004,Medical Skills in Daily Practice,Medical Skills in Daily Practice,Mechanical Engineering,MSc,,[3],"[3, 4]",mismatch,ORANGE,ME.csv
TM10006,Patient Cases,Patient Cases,Mechanical Engineering,MSc,,"[3, 9]","[3, 4]",mismatch,ORANGE,ME.csv
TM10010,"Quality, Safety and UX in Healthcare","Quality, Safety and UX in Healthcare",Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM10011,Machine Learning,,Mechanical Engineering,MSc,,"[3, 16]",[],only_chatgpt,RED,
TM11001,Advanced Image Acquisition,Advanced Image Acquisition,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11002,Molecular Imaging and Therapy,Molecular Imaging and Therapy,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11003,Radiation Protection,Radiation Protection,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11004,Radiation Therapy,Radiation Therapy,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11005,Advanced Image Processing,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
TM11006,Image Guided Interventions,Image Guided Interventions,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11007,Biomaterials and Tissue Biomechanics,Biomaterials and Tissue Biomechanics,Mechanical Engineering,MSc,,"[3, 9]","[3, 4, 9]",mismatch,ORANGE,ME.csv
TM11008,Computer Assisted Reconstructive Surgery,Computer Assisted Reconstructive Surgery,Mechanical Engineering,MSc,,[3],"[3, 4, 9]",mismatch,ORANGE,ME.csv
TM12001,Advanced Signal Acquisition,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
TM12002,Sensing of Neurophysiological Signals,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
TM12003,Electrostimulation of Neurophysiological Systems,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
TM12004,Drug Sensing and Delivery,Drug Sensing and Delivery,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM12005,Advanced Signal Processing,,Mechanical Engineering,MSc,,[3],[],only_chatgpt,RED,
TM12006,Extramural Sensing and Virtual Stimulation,Extramural Sensing and Virtual Stimulation,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM12007,Sensing and Stimulation of Circulation and Ventilation: Acute and Chronic Care,Sensing and Stimulation of Circulation and Ventilation: Acute and Chronic Care,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM20005,TM Clinical Internship 1,TM Clinical Internship 1,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM20006,TM Clinical Internship 2,TM Clinical Internship 2,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM20007,TM Clinical Internship 3,TM Clinical Internship 3,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM20008,TM Clinical Internship 4,TM Clinical Internship 4,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM20010,Employability in Clinical Technology,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
TM20011,Skills in Acute Setting,Skills in Acute Setting,Mechanical Engineering,MSc,,[3],[3],match,GREEN,ME.csv
TM30001,TM Practical Internship,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
TM30002,TM Thesis Feasibility Study,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
TM30003,TM Literature Study,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
TM30004,TM MSc Thesis,,Mechanical Engineering,MSc,,[],[],only_chatgpt,RED,
TN0339WM,Quantum Technology and Responsible Innovation,,Applied Sciences,BSc,,[17],[],only_chatgpt,RED,
TN1003,Design Engineering for Physicists 1,,Applied Sciences,BSc,,"[12, 13]",[],only_chatgpt,RED,
TN1101,Technology Management,,Applied Sciences,BSc,,[9],[],only_chatgpt,RED,
TN11010,Mechanics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN11015,Thermodynamics,,Applied Sciences,BSc,,[7],[],only_chatgpt,RED,
TN11020,Electromagnetics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN11025,Waves,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1142WI,Linear Algebra part 1,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1201,Thermodynamics 1,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN12010,Introduction Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TN12015,Multivariable Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TN12020,Vector and Fourier Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TN12025,Linear Algebra 1,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
TN13010,Lab Course 1,,Applied Sciences,BSc,,[4],[],only_chatgpt,RED,
TN13015,Lab Course 2,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1302,"Introduction to Mechanics, Waves and Optics",,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN13020,Design Engineering for Physicists: Design,,Applied Sciences,BSc,,"[4, 9]",[],only_chatgpt,RED,
TN13025,Design Engineering for Physicists: Engineering,,Applied Sciences,BSc,,"[12, 13]",[],only_chatgpt,RED,
TN1312,Modern Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1322,Introduction to Electricity and Magnetism,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1401WI,Calculus part 1,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1402WI,Calculus part 2,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1405-P,Introductory Laboratory Course,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1410WI,Advanced Calculus,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1612TU,Mechanics and Theory of Relativity,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1651,Introduction to Biophysics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN1851,Nuclear Science and Technology,,Applied Sciences,BSc,,[3],[],only_chatgpt,RED,
TN2003,Design Engineering for Physicists 2,,Applied Sciences,BSc,,"[12, 13]",[],only_chatgpt,RED,
TN2054,Electromagnetism,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2070-HT,Honours Class Electromagnetism,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2110-HT1,Journal Club,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2110-HT2,Journal Club,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2211,Electronic Instrumentation,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2242WI,Linear Algebra 2,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2244WI,Linear Algebra and Differential Equations,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2304,Quantum Mechanics 1,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2305,Quantum Mechanics for the Minor,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2306,Quantum Engineering and Applications,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2307,Introduction to Quantum Mechanics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2308,Applications of Modern Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2314,Quantum Mechanics 2,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2321,Classical Mechanics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2345,Introduction to Waves,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2412,Quantum Mechanics 3,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2420-HT,Honours Class Quantum Mechanics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2421,Optics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2513,Computational Science,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2545,Systems and Signals,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2612,Theory of Relativity,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2620-HT,Honours Class Statistical Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2625,Statistical Physics for the Minor,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2626,Statistical Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2626-D1,Statistical Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2627,Introduction to Statistical Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2780-HT,Honours Class Physical Transport Phenomena,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2786,Physical Transport Phenomena,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2811,Introduction to Elementary Particle Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
TN2840-HT,Honours Class Solid State Physics,,Applied Sciences,BSc,,[],[],only_chatgpt,RED,
